_id,compound,neg,neu,pos
2020-01-13,0.2711788166067342,0.019008662961752208,0.8827155933311539,0.09825825433148087
2020-07-20,0.3068488888888889,0.018895402298850575,0.8800854406130268,0.10101839080459771
2020-04-04,0.34175749752720075,0.0255051434223541,0.8529966369930762,0.12139119683481703
2020-06-15,0.3178557836990596,0.02084694357366771,0.8727390282131661,0.1064210815047022
2020-04-26,0.4718763316976033,0.016844250053339022,0.829341867576986,0.15378913306308228
2020-04-03,0.3741341423055709,0.019699393270821843,0.8514058650487223,0.1288918918918919
2020-03-19,0.24205309636825256,0.026710895242300473,0.8767009603709018,0.09659841042057622
2020-09-21,0.37367095632590686,0.017318507198584413,0.8609037239604279,0.12177905573875974
2020-04-23,0.4100002084263808,0.016856334673217212,0.8490775643888641,0.1340765966949531
2020-02-07,0.2957846546995762,0.01701720269259536,0.8890317875841436,0.09392495636998255
2020-07-17,0.33573838157541,0.01705161752845237,0.870168384263823,0.11278098395913612
2020-01-17,0.32456077611079054,0.018634448932487016,0.8777619734564339,0.10358972879399884
2020-01-10,0.2862767729521715,0.01832421660252886,0.8865125068719076,0.09513111599780098
2020-09-13,0.3551349315783976,0.017068421602423483,0.8690626762770292,0.11389574845920819
2020-07-02,0.34336914076455877,0.018696588067166845,0.8688469989281887,0.11245596641657735
2020-12-22,0.3342806943146698,0.022538489182778693,0.8668631495723423,0.11061877380866815
2020-07-11,0.2823537753928709,0.020853455985690557,0.8798963843107193,0.09925986968187045
2020-04-17,0.34310701847432157,0.017931583134447097,0.8777202333598515,0.10435454786528774
2020-09-11,0.3942686230248307,0.01987074295809206,0.8549386593385022,0.1251998233388949
2020-07-06,0.3065469331308639,0.027254189489668637,0.8914419437062747,0.08130592765334346
2020-01-14,0.240234008097166,0.021336285425101215,0.8826647267206478,0.09596406882591094
2020-09-27,0.33430477937323133,0.016306466827376586,0.8725859972749188,0.11110984173566711
2020-05-06,0.36682153967835485,0.020277880305826522,0.8632818349591352,0.1164431848141313
2020-05-03,0.4120548866900734,0.01826894350462815,0.8596790296840089,0.12205924034471752
2020-10-21,0.2722384580557532,0.022690835004204126,0.8777410904857382,0.09956768643684108
2020-09-10,0.3980569427244582,0.018873452012383902,0.850293653250774,0.13083513931888546
2020-06-19,0.3591116509103642,0.017020220588235293,0.8706119572829131,0.11237351190476191
2020-03-03,0.23756521515073434,0.024243236279309455,0.8834238598299408,0.09234114918835351
2020-03-16,0.21994677917493932,0.032407125523935584,0.8710751158173395,0.09651367747628503
2020-02-12,0.366398,0.01705806763285024,0.8572274396135265,0.12569314009661836
2020-10-27,0.22924461332141263,0.018673670093875726,0.894798986738191,0.0865192966770973
2020-01-24,0.24850226495030142,0.02099820759328662,0.8878755092064526,0.09108456900765846
2020-10-07,0.3242457703420009,0.013380635624538064,0.8825395417590539,0.10408533225828126
2020-10-04,0.3103232522437412,0.016718941898913556,0.8822214218233349,0.10105869154463863
2020-01-21,0.32345941219691404,0.01680543717854519,0.8761166789125643,0.10703570903747245
2020-05-08,0.3391570608329094,0.021893742277781816,0.8638496256995422,0.11425888509339341
2020-03-18,0.2128402766798419,0.03158880105401845,0.8767122529644269,0.09169459815546772
2020-10-16,0.3437151256732495,0.017012118491921004,0.8737495511669658,0.1092383303411131
2020-08-06,0.2885075590262949,0.013141968153254835,0.9007404063205418,0.08612360441705814
2020-11-26,0.2176505703422053,0.029025489367694692,0.8836856076608928,0.08728488945218983
2020-02-19,0.25853437136079366,0.007562993314643089,0.9082910502480052,0.08414863058011644
2020-02-17,0.2950301971830986,0.020852169014084505,0.8750981408450704,0.10402614084507042
2020-04-01,0.36814188981224993,0.022734790191853906,0.8491445572996819,0.12811757463835025
2020-12-25,0.3577375495404334,0.018273125895944008,0.853500548106923,0.12821755628636478
2020-02-04,0.25053730043541367,0.02044768439108062,0.8898341469850903,0.08968571051589919
2020-10-29,0.27675522296884547,0.01914556244000349,0.8812827471856184,0.09957596648922244
2020-03-21,0.24154270378229933,0.0307344900761453,0.8653025839470728,0.10394594931968544
2020-11-13,0.27125927104989606,0.02267502598752599,0.8823651897089397,0.09500610706860707
2020-09-26,0.26944979164549243,0.02915153979062913,0.8651609919707287,0.10569072060168717
2020-05-31,0.40333966653354636,0.015550219648562302,0.8450293530351438,0.13942811501597444
2020-02-01,0.26528209486166004,0.02240375494071146,0.8809796442687746,0.0965689723320158
2020-12-24,0.3246088959886404,0.023414199503017395,0.862818033368832,0.11376805111821087
2020-06-14,0.4309836651889699,0.019150950484634457,0.8528739199038244,0.12797805995942596
2020-04-10,0.3554422657743786,0.021747801147227533,0.856719980879541,0.12153001912045888
2020-01-18,0.30617110951008647,0.021722622478386168,0.8699432636887608,0.1083009726224784
2020-06-04,0.3681574928542262,0.02225259289505921,0.85057623519804,0.12716749693752552
2020-02-06,0.3250872866268719,0.016494606765106293,0.8783050581212692,0.105175411037805
2020-01-12,0.22965116279069767,0.021292387199363945,0.8954390777181475,0.0832087060226595
2020-11-16,0.28607255175622237,0.021895402031480188,0.873968829960456,0.10413584554547568
2020-10-31,0.2712664842681259,0.020912207290576967,0.8756799710308201,0.10339245191920818
2020-05-15,0.4157993279861262,0.01595577715152829,0.8435243876002602,0.14052352048558422
2020-03-07,0.321288098854066,0.020965483915504627,0.8677258042247687,0.11131299185420405
2020-05-23,0.42762739202820493,0.016362843991773575,0.8489976495935755,0.1346430320242875
2020-02-24,0.24680472741742937,0.015612256267409471,0.9025081575805809,0.0818875447672105
2020-10-12,0.3689722623044503,0.014156796914065291,0.8770353596685477,0.10879734266733339
2020-05-29,0.33403978182457994,0.018514999560130203,0.874580716108032,0.10690745139438727
2020-08-01,0.43672787308061417,0.012188939539347408,0.8392055542226488,0.14860694577735123
2020-12-05,0.33120008424599834,0.01665955256014228,0.8776030141346065,0.10574164560516708
2020-11-20,0.2958634618041166,0.022281737809089656,0.8762702030667219,0.10143251830363309
2020-11-10,0.31982762677188364,0.020297238053485316,0.866790515855619,0.11293577378342831
2020-08-27,0.48039332593312056,0.011386244854539568,0.8712078534757873,0.11740090652606264
2020-07-10,0.34055819079849997,0.018734748010610078,0.8691611634501053,0.11210646666056892
2020-08-16,0.38747893426629887,0.01253999865437664,0.8730834959294893,0.11436311646370181
2020-08-24,0.3355201991349057,0.0171984003917408,0.8751111564514812,0.10769599281808537
2020-09-17,0.2888396451344608,0.017850106274835967,0.8872314943166066,0.094923297292302
2020-10-02,0.38363876515607537,0.016262619313784504,0.8657071115315159,0.11803912632212571
2020-07-26,0.2718746408749592,0.022031260202415935,0.8741553215801502,0.10381415279138101
2020-06-08,0.4351848852901484,0.014418177550900664,0.8630083905415713,0.12257466408496157
2020-06-09,0.42491632761248427,0.015522032999801205,0.869406202372275,0.11507461400834934
2020-07-13,0.35100643508467216,0.01927286148501954,0.8644135475466782,0.11631463308727746
2020-09-03,0.3687034985257428,0.015978623270582897,0.8659857677477886,0.11803180993422545
2020-05-05,0.40079109934281887,0.021337076500988962,0.8427063102150195,0.13595999489568045
2020-12-29,0.32924389317729086,0.019011889940239043,0.876605390936255,0.10438408864541833
2020-07-03,0.3636045181852268,0.01619019497562805,0.866750656167979,0.1170659917510311
2020-06-10,0.4311789549502357,0.016017417496071242,0.8643786668412781,0.11962087480356207
2020-01-30,0.2782612479740681,0.022782658022690437,0.8769076175040519,0.10026531604538087
2020-05-22,0.4819473376548212,0.0168658409538141,0.822814040976965,0.16033794420650538
2020-06-11,0.4450580744035098,0.01751271110042671,0.8541169541438789,0.12837959011959854
2020-06-30,0.365383234152652,0.02137611039241052,0.8571341957740405,0.12149072876239758
2020-07-15,0.2424949824133228,0.03424039910989879,0.8646815734692413,0.10107860167970713
2020-11-17,0.3640800940222151,0.020373323500944833,0.865990275153247,0.11363764575747799
2020-08-07,0.31159422035733625,0.01173585544125609,0.896056375203032,0.09221595831077424
2020-04-25,0.4494890817422928,0.017096040995123563,0.8333683775518639,0.149537895693859
2020-04-18,0.3448161437431594,0.016679314118934696,0.8749789310470631,0.10833755928493252
2020-05-28,0.38625885075202465,0.015521403779406095,0.8503341303509449,0.13414408021596608
2020-11-27,0.2859552973285915,0.02118302869903234,0.8850706310478867,0.09374501695475974
2020-09-23,0.34867353017130065,0.021844366015322372,0.8473983816820178,0.1307615563398468
2020-10-28,0.2315092512286788,0.015962127782596126,0.9002528910089621,0.08378115062156692
2020-03-02,0.2996503952991453,0.02034230769230769,0.8798582264957265,0.09980117521367521
2020-01-16,0.3054385468164794,0.019306666666666663,0.8799089138576779,0.10075550561797753
2020-09-29,0.2768096782841823,0.01424781054512958,0.8958714030384272,0.0898851653261841
2020-05-12,0.535435177251344,0.016688802083333332,0.7806031165994622,0.2027040070564516
2020-09-19,0.49547513319065617,0.011510450343791266,0.858243477072993,0.13026000637493737
2020-08-30,0.4664927532689723,0.009984663326408407,0.8741951606990102,0.1158162043260418
2020-06-12,0.4255534657398212,0.019702879841112218,0.8502179410791129,0.13008215822575306
2020-09-22,0.3196332845540353,0.017042218482476036,0.8758091753859661,0.10714728909051
2020-03-10,0.2694997849218927,0.02279839257414535,0.8805916911931175,0.09661501018791034
2020-12-10,0.3151512039225987,0.01963593380614657,0.8671328254968916,0.11323465545924175
2020-08-28,0.44547817040567245,0.011077705451586657,0.8707302103917238,0.11819161920260374
2020-04-30,0.3790264131374244,0.024625813886488046,0.8553392106021319,0.12003301642178048
2020-01-01,0.2938357931542142,0.019309716599190285,0.8811803459698196,0.09945417740154582
2020-11-21,0.284836875809469,0.01705605123039286,0.888010001439056,0.0949304935962009
2020-06-25,0.3357592650009119,0.020628488053985043,0.8650469633412365,0.11432701076053256
2020-06-17,0.34146842354725565,0.01969911839984833,0.8733385154990995,0.1069642620153569
2020-12-18,0.37678705545958185,0.017310716625960565,0.8592639542503128,0.12342485256448442
2020-10-22,0.3038314344367462,0.019330767256864254,0.8811282182875717,0.09954742964673681
2020-10-01,0.27287333155839544,0.02459398296059638,0.8779635250266241,0.09746308129215477
2020-01-20,0.2947878878728826,0.01984125318542947,0.8808730325288563,0.09924599010643083
2020-01-25,0.2860120160213618,0.020046919702460423,0.8794749189395386,0.10041560175472058
2020-01-26,0.25127212380370595,0.02222744858480961,0.8821612706169822,0.09556037466911016
2020-01-19,0.3479319779924852,0.021499329039184112,0.8607167203435319,0.11775107353730542
2020-01-15,0.27166641954969795,0.016926963207029105,0.8900156507413509,0.09302402526084569
2020-05-26,0.4239859199142485,0.014197534645126714,0.844980629354567,0.14081762499042952
2020-08-15,0.46406045025502723,0.010689453010494227,0.8578762971214164,0.1314243419124113
2020-06-27,0.4084094563304622,0.018163100861350374,0.8480995646938965,0.1337438177271464
2020-08-09,0.3053014479555596,0.015351334122575357,0.8858205081504417,0.09883671796739824
2020-11-15,0.2974059711474157,0.016210088850673543,0.8837137670774816,0.10007920129932167
2020-03-31,0.37954505385799076,0.01990448450208837,0.8510138491976259,0.12906726753132555
2020-02-10,0.3191164811153886,0.021062948704609303,0.8718660909374674,0.1070467173030902
2020-05-07,0.32947752779932765,0.02191957589862943,0.8702079777605379,0.10787432117920868
2020-01-11,0.24249256454388987,0.020102065404475043,0.8939886402753872,0.08586006884681584
2020-08-08,0.2812432664532751,0.01114060426262784,0.9046742134436724,0.08418682176594582
2020-04-15,0.2862013809564402,0.024327934532435428,0.8751846389907083,0.10050242946040405
2020-07-09,0.27978619,0.0208032,0.8800247999999999,0.09917129999999999
2020-10-25,0.2935804754925908,0.01484733756717147,0.8923068718449764,0.0928482331867774
2020-05-27,0.3677836534320903,0.018811988631470156,0.8549233485487899,0.12626793557833088
2020-05-13,0.4155131643214327,0.016485405279683684,0.8350447145016863,0.14847709035934412
2020-09-12,0.3336692575406032,0.01819106728538283,0.871652668213457,0.11018027842227378
2020-06-22,0.3454883246600638,0.01910466677857982,0.8702744670135976,0.11062355212355213
2020-03-13,0.15726516305743388,0.04354087135153642,0.8633232902507918,0.09313849182572968
2020-08-10,0.29721990213380395,0.018050216589122415,0.8856797689716027,0.09626704636611584
2020-07-07,0.31111140655432296,0.02082343974934372,0.8852853755610127,0.09389220086374798
2020-10-19,0.3437326917293233,0.016507744360902254,0.8723848872180451,0.11110135338345864
2020-04-24,0.4093056239015817,0.01961615274005432,0.8464208339990413,0.133969004633328
2020-03-23,0.23280910508263175,0.029792329279700654,0.8754581644319717,0.09474493295915185
2020-05-21,0.3877011274996454,0.02219245497092611,0.8372229470997021,0.14059530563040704
2020-07-18,0.36877790943326905,0.016445944704693672,0.8612378065582805,0.12231781023238725
2020-06-16,0.2844427934861865,0.02180693510491777,0.8809604634205622,0.09723081908774203
2020-09-01,0.2903317311590612,0.008445155187170593,0.9128635073651966,0.07869160773007793
2020-06-26,0.3339587170015317,0.02038273718353005,0.8620225245517614,0.11760419857644833
2020-05-20,0.35161028175341763,0.017672228996855145,0.866098517425069,0.11624407932738592
2020-03-20,0.24665633202099735,0.026124343832021,0.8768220691163605,0.09705643044619423
2020-09-06,0.3809736333181057,0.01691365920511649,0.8675147708238161,0.11557514846962083
2020-12-17,0.32261872109771816,0.020247555151239483,0.8615753923129406,0.11817834129330604
2020-01-06,0.3710723064365672,0.018952658582089554,0.8544596548507463,0.12655410447761195
2020-10-10,0.3103443796597209,0.015984897725100363,0.88656786465303,0.09744656853374116
2020-10-09,0.36385870608562104,0.016001247840276445,0.8622804760990592,0.12171942791322711
2020-05-16,0.3681098187856472,0.015755180131398455,0.8508502635188795,0.13339607248574112
2020-10-08,0.3203216728436658,0.016767267520215633,0.8730827998652291,0.11016661051212938
2020-04-02,0.3675812014711892,0.02341744993870045,0.8499864119329791,0.12660941969758888
2020-02-23,0.23835139455499127,0.011033719090833404,0.9140694363500124,0.07489992506868703
2020-07-08,0.2609245362563238,0.022116462900505902,0.8856366989881956,0.09224989460370996
2020-06-05,0.5262163984382441,0.011723121607465956,0.8415689934291973,0.14670607561184648
2020-08-19,0.323669873317498,0.02396294536817102,0.8659920031670625,0.11003650039588282
2020-03-29,0.4091586854994874,0.019769449823442305,0.8339480578653605,0.1462680259710673
2020-03-25,0.2330483468972533,0.02946172431332655,0.8771773906408952,0.09334982197355035
2020-03-15,0.2039268918918919,0.037054054054054056,0.8705314864864865,0.09239337837837838
2020-03-08,0.2838501403705783,0.026524143739472206,0.8633683323975295,0.11010808534531162
2020-01-02,0.27975913838120103,0.019597421671018276,0.88610068537859,0.09425636422976501
2020-10-20,0.3491931891080325,0.02040073705043336,0.8624869310038901,0.11711089879205624
2020-03-30,0.3423363543672822,0.022516370227710435,0.8503975303047467,0.12707250481477286
2020-08-29,0.5038547460577514,0.007251638337087856,0.8648442043825516,0.1279034405078845
2020-08-03,0.3546167998240856,0.018084805394707908,0.8600234552517774,0.12185208531847835
2020-02-14,0.41570957377049184,0.014724215456674475,0.8481595316159249,0.13709377049180327
2020-12-07,0.33609960979342,0.01580895179801071,0.8786775822494263,0.10552930374904361
2020-02-13,0.3848149464505734,0.0171645341673775,0.8499414273528575,0.13286882759927968
2020-11-23,0.35877682284980744,0.015264955070603338,0.8827304236200257,0.10200134788189988
2020-12-14,0.30849009333551664,0.02403733420664811,0.863270754871459,0.11263787457016539
2020-07-23,0.3660506194271285,0.017627712459559693,0.8680720429259055,0.11429503669218023
2020-04-21,0.31379484773522137,0.024276294463874436,0.8683654354687367,0.10736432653757572
2020-04-12,0.3503157900516086,0.020209948391347314,0.8617141759086417,0.11808026792577138
2020-04-06,0.37898137092316203,0.02296480560162152,0.8442375161230882,0.1327887414777962
2020-07-21,0.27958563887877685,0.016581907535493264,0.8907186021113943,0.09270749908991627
2020-06-01,0.46292556530080853,0.02868507605865424,0.8343185555707825,0.1369942442099493
2020-03-11,0.25484518642181414,0.02481736227045075,0.8837259877573734,0.09145865331107401
2020-03-05,0.3583261536918138,0.018277487961476727,0.8602702648475121,0.12145535714285713
2020-10-03,0.2624361827789866,0.01875805615998342,0.8922013262874314,0.08904724898974199
2020-07-01,0.30875589174800355,0.01473975155279503,0.8862925465838509,0.09897231588287488
2020-08-23,0.34369026989256707,0.023049960695257228,0.8656723731330248,0.11128596383963665
2020-02-29,0.2679089186457807,0.018965891864578067,0.892539034866094,0.08849381000505305
2020-05-18,0.4216911356513953,0.019470601402775706,0.8292504103865095,0.1512984629159827
2020-04-08,0.3409838953607194,0.024759247905170652,0.8516767831596158,0.12357153075822604
2020-10-23,0.3699842722786107,0.015456187726976442,0.8756976441009405,0.10884877549120028
2020-12-02,0.3847254159649714,0.02043489390367127,0.8650967329067026,0.11443408555069047
2020-11-03,0.325366437007874,0.016547512526843236,0.8732407838224767,0.11021232999284179
2020-12-26,0.26768157367494383,0.021688664926233985,0.8782392690182745,0.10006714832129196
2020-08-25,0.3188183417085427,0.018175628140703518,0.8800505025125628,0.10177110552763818
2020-08-21,0.32822420372245154,0.01969137917607663,0.8778748539833345,0.10243041819172961
2020-12-13,0.3623340105618307,0.015408244095643245,0.868989584861376,0.11559520316854922
2020-04-29,0.31467403961185697,0.020808454074172537,0.8710073109131995,0.10818835570915858
2020-01-23,0.2608799025927518,0.01765835840137516,0.8963042544048131,0.08599871078642028
2020-11-06,0.3803496839282294,0.01660666624098078,0.8485240406104336,0.13487427367345636
2020-11-04,0.32000684617814273,0.014299668351231839,0.8719143240682249,0.11379027163613392
2020-11-18,0.32663896149949345,0.027383637284701116,0.8577339412360689,0.11488313069908815
2020-09-15,0.40332393242609105,0.015329188174565932,0.8519357109338339,0.13273189425934614
2020-08-13,0.42226010752688176,0.013928602150537634,0.8598752688172043,0.1261948387096774
2020-06-21,0.35092048278945015,0.015550469378632095,0.8782975413500224,0.10615333035315154
2020-03-28,0.4236635439203808,0.020789701427953267,0.8253839247079187,0.1538173950670705
2020-01-04,0.27983881129733085,0.022041123525760396,0.8784188392302917,0.09949441340782124
2020-09-14,0.3131334023260398,0.01799704316972206,0.8726014192785335,0.10940685984624482
2020-09-04,0.367228096562184,0.019006319514661273,0.862033303842265,0.11895734327603641
2020-04-19,0.3132991707317073,0.022255219512195123,0.8729650731707317,0.10478419512195122
2020-07-24,0.36246958758609243,0.01672500207451664,0.8728986806074185,0.11037980250601609
2020-11-14,0.28039244286775017,0.01680570909990925,0.8883015427769986,0.09489299562742348
2020-09-24,0.32743999066728885,0.01953065795613626,0.8649846010265981,0.11548222118525432
2020-07-27,0.3143659956592512,0.020026370048833425,0.8682223548562127,0.11176115029842647
2020-02-09,0.2984195333009237,0.019767331064657268,0.8782416140009723,0.10195546912980069
2020-11-09,0.3593429143869924,0.02034067966402096,0.8565943592509825,0.12307983355166832
2020-08-04,0.35550286967225725,0.016673719033697493,0.8621946453300509,0.12113271272503462
2020-01-03,0.28748399078606396,0.0215369997120645,0.877971062482004,0.10046156061042327
2020-08-05,0.3188915267962309,0.018351958186101296,0.8748320818610129,0.1068099234393404
2020-06-29,0.38871662410412716,0.018122332976357194,0.8553268803031552,0.12655696515363704
2020-04-05,0.35681274564851206,0.02372363840539023,0.849329365524986,0.12688669286917462
2020-09-16,0.36858774565535163,0.016461750852687997,0.8642174760435277,0.11932621406529154
2020-04-11,0.38465104637336506,0.019778953626634958,0.8554183115338883,0.12481747919143875
2020-11-25,0.2476588694267516,0.024373009554140127,0.8791472929936306,0.0964765923566879
2020-02-16,0.29425746532156366,0.021259142496847416,0.8768725094577554,0.10183530895334174
2020-02-02,0.25827830175238636,0.02024205727311583,0.8828370138196324,0.09690383245476564
2020-01-31,0.30388380983499425,0.022015683711811798,0.8728461035778468,0.10509459238686489
2020-11-29,0.4079905918259023,0.011015061040339703,0.8788659766454352,0.11011650743099788
2020-01-09,0.2742446113732307,0.019857958778246834,0.8770834368015893,0.10303352371492426
2020-12-04,0.3418163259055058,0.017174209357531205,0.8684028639252622,0.1144240753503331
2020-07-14,0.3229405280766796,0.017236639840853604,0.8784466045754589,0.10432444163125056
2020-05-25,0.3976059749959409,0.017052849488553335,0.8477476863127131,0.13521042377009254
2020-02-18,0.3628069281811085,0.017309035909445745,0.8580875292740048,0.12460811865729898
2020-03-09,0.18932611647016792,0.037706442777182325,0.8700780040490651,0.09222412766464212
2020-03-26,0.5863720412920413,0.017747385947385945,0.7673655677655679,0.2148829170829171
2020-10-24,0.28011970226795885,0.01366550104905585,0.895923169147767,0.09041572584673793
2020-11-28,0.30672189217946444,0.018319560205710232,0.878086806171307,0.10359283560915056
2020-09-28,0.3028750872559193,0.014279501933779833,0.8888904820299972,0.09683199698141685
2020-05-19,0.40507290699415904,0.020988018571214618,0.8368446158454396,0.14217740002995358
2020-12-31,0.3493807184785161,0.019752477107302185,0.8684546137590985,0.11177994834468184
2020-11-11,0.31304882024882025,0.022638924638924637,0.8654604604604604,0.11192399542399542
2020-10-11,0.37603632641401635,0.01404027804227766,0.8705176156922491,0.11544020186631118
2020-09-20,0.3990016791910196,0.015546989516652749,0.8692105019018461,0.115248353279525
2020-09-30,0.375344582497299,0.015425682975767865,0.8688103102330607,0.11575937644698256
2020-08-12,0.26806469546742207,0.017101805949008498,0.8955784348441926,0.08732108711048159
2020-08-11,0.28021939823290615,0.0176772267770437,0.8953622542386372,0.08696187216429196
2020-04-22,0.3287867525698567,0.03335608802663964,0.8491976255972202,0.11748682496018531
2020-04-28,0.3729721123829345,0.016272712719122708,0.8642516609301208,0.11947602657488193
2020-12-12,0.3099831048208757,0.020218133569217162,0.8685360459973462,0.11124573197700133
2020-10-15,0.31829282375851997,0.019270691333982473,0.8767554040895813,0.10398510223953261
2020-07-30,0.3987038965401411,0.01433698354047699,0.8559785690292241,0.12967914007389988
2020-04-27,0.3947227487417731,0.01997708091366628,0.8401871467286102,0.13984831591173055
2020-08-18,0.286700942478869,0.022141521430174282,0.8805938364873962,0.0972609020869175
2020-04-20,0.2996260439464239,0.023015232425807584,0.8734749190230237,0.10350599667337827
2020-02-22,0.2855634509954795,0.015528614023275945,0.8924766759642204,0.09199586419159372
2020-08-22,0.3482288957423113,0.017600102801336417,0.8745842542619722,0.10781881264456437
2020-09-07,0.37821950227830353,0.015144900105152471,0.8742405187521907,0.11061570276901507
2020-03-17,0.21386743051616564,0.0366988088485536,0.8640823596142939,0.0992161089052751
2020-01-22,0.2871234256537212,0.019016865232863996,0.88382980040229,0.09711650936097788
2020-01-05,0.25083171466214943,0.020340297383775643,0.892777903256164,0.08682683982683982
2020-06-02,0.33849785284280937,0.027263745819397993,0.8565123076923077,0.11622682274247492
2020-02-08,0.26647629037126475,0.018387865982493208,0.8861233021430728,0.09545034711741623
2020-10-05,0.346269607484833,0.010290695124625394,0.8820798918207734,0.10762926686645712
2020-12-28,0.31430268370279146,0.020052339901477836,0.8798087027914614,0.10021100164203613
2020-12-27,0.23368516557666355,0.023020554344440985,0.8880549672999065,0.0889285788435586
2020-11-30,0.33247737699731056,0.01865016083952961,0.8709256446764753,0.11042714760322735
2020-09-02,0.3005411005858158,0.015154119406705722,0.8899118783497445,0.09493624579334413
2020-05-17,0.3488984120059332,0.018061076694878282,0.8582407294302418,0.1237003751854114
2020-07-12,0.32503689218864373,0.019574924186970617,0.8732038063369236,0.10722566140332533
2020-03-06,0.39949475736568457,0.016329506065857886,0.850473136915078,0.13319919844020797
2020-02-03,0.2777825957170668,0.018861129136924074,0.8882233614536016,0.0928865671641791
2020-09-05,0.344923702987959,0.018080199197264755,0.8780318121004906,0.10388702244685595
2020-08-26,0.37883314685314684,0.013402020202020203,0.8672456876456875,0.11934662004662004
2020-09-18,0.5908628764373061,0.005793970919267507,0.852510160004867,0.14170189207276268
2020-07-16,0.2031824761565202,0.0318199483019877,0.8794780283447722,0.08869988412514485
2020-06-20,0.366511168591224,0.017430854503464203,0.8732720554272517,0.10930595842956121
2020-02-15,0.2999279148524432,0.021007619738751815,0.8741774310595065,0.10477552007740687
2020-09-09,0.3604960670205282,0.01490912579139221,0.8719584958751679,0.11313666304278314
2020-12-23,0.31833343815513626,0.02181360217042792,0.869576088296954,0.10859902577383154
2020-05-30,0.3908958731617647,0.015393933823529412,0.8523101102941176,0.132296875
2020-10-13,0.3314354785621481,0.014989519272412299,0.8808638371589433,0.10413226504980512
2020-12-06,0.3645424156774072,0.01794007914075749,0.8643237233842096,0.11774609006971924
2020-07-19,0.2979294117647059,0.019040556703272808,0.8813485919321518,0.09960922039795586
2020-07-05,0.328800365448505,0.019319047619047618,0.8677574750830566,0.11292480620155039
2020-02-11,0.45376359725262283,0.01461959393161748,0.8382559438448185,0.14710476262359423
2020-05-09,0.3368866947516237,0.02401421800947867,0.8577991925574864,0.11818562401263823
2020-02-20,0.23840658577206758,0.009363454675231976,0.9103598382108018,0.08027784915536522
2020-10-17,0.30232922173274596,0.014698453830871554,0.8820100198669777,0.10328098816619158
2020-07-29,0.3381648590344417,0.01666071561407424,0.8709173547571227,0.11242378933273824
2020-01-27,0.27037277889111555,0.020645457581830326,0.8831017034068136,0.09622144288577154
2020-03-22,0.2866956174794174,0.024750981633945533,0.8662725775807473,0.10896466117796073
2020-07-25,0.3002190450881389,0.016866507219417133,0.8853950748516255,0.09774045531047923
2020-02-25,0.25034800038546784,0.017756866146285053,0.897987375927532,0.08425932350390286
2020-12-08,0.33632659644024704,0.01748557936796222,0.8781516164184525,0.10436759898292772
